chapter	verse	text
10	61	And there were gathered together against him certain pestilent fellows out of Israel, men that were transgressors of the law, to complain against him: and the king gave no heed to them.
10	62	And the king commanded, and they took off Jonathan’s garments, and clothed him in purple: and thus they did.
10	63	And the king made him sit with him, and said to his princes, Go forth with him into the midst of the city, and make proclamation, that no man complain against him of any matter, and let no man trouble him for any manner of cause.
10	64	And it came to pass, when those who complained against him saw his glory according as the herald made proclamation, and saw him clothed in purple, they all fled away.
10	65	And the king gave him honor, and wrote him among his Chief Friends, and made him a captain, and governor of a province.
10	66	And Jonathan returned to Jerusalem with peace and gladness.
10	67	And in the hundred and threescore and fifth year came Demetrius, son of Demetrius, out of Crete into the land of his fathers:
10	68	and king Alexander heard thereof, and he grieved exceedingly, and returned to Antioch.
10	69	And Demetrius appointed Apollonius, who was over Coelesyria, and he gathered together a great army, and encamped in Jamnia, and sent to Jonathan the high priest, saying,
10	70	You alone lift up yourself against us, but I am had in derision and in reproach because of you. And why do you vaunt your power against us in the mountains?
10	71	Now therefore, if you trust in your forces, come down to us into the plain, and there let us try the matter together; for with me is the power of the cities.
10	72	Ask and learn who I am, and the rest that help us; and they say, Your foot can’t stand before our face; for your fathers have been twice put to flight in their own land.
10	73	And now you shall not be able to abide the horse and such an army as this in the plain, where is neither stone nor flint, nor place to flee to.
10	74	Now when Jonathan heard the words of Apollonius, he was moved in his mind, and he chose out ten thousand men, and went forth from Jerusalem, and Simon his brother met him for to help him.
10	75	And he encamped against Joppa: and they of the city shut him out, because Apollonius had a garrison in Joppa:
10	76	and they fought against it. And they of the city were afraid, and opened to him: and Jonathan became master of Joppa.
10	77	And Apollonius heard, and he gathered an army of three thousand horse, and a great army, and went to Azotus as though he were on a journey, and therewithal drew onward into the plain, because he had a multitude of horse, and trusted therein.
10	78	And he pursued after him to Azotus, and the armies joined battle.
10	79	And Apollonius had left a thousand horse behind them privily.
10	80	And Jonathan knew that there was an ambushment behind him. And they compassed round his army, and cast their darts at the people, from morning until evening:
10	81	but the people stood still, as Jonathan commanded them: and their horses were wearied.
10	82	And Simon drew forth his army, and joined battle with the phalanx (for the horsemen were spent), and they were discomfited by him, and fled.
10	83	And the horsemen were scattered in the plain, and they fled to Azotus, and entered into Beth-dagon, their idol’s temple, to save themselves.
10	84	And Jonathan burned Azotus, and the cities round about it, and took their spoils; and the temple of Dagon, and those who fled into it, he burned with fire.
10	85	And those who had fallen by the sword, with those who were burned, were about eight thousand men.
10	86	And from thence Jonathan removed, and encamped against Ascalon, and they of the city came forth to meet him with great pomp.
10	87	And Jonathan, with those who were on his side, returned to Jerusalem, having many spoils.
10	88	And it came to pass, when king Alexander heard these things, he honored Jonathan yet more;
10	89	and he sent to him a buckle of gold, as the use is to give to such as are of the kindred of the kings: and he gave him Ekron and all the coasts thereof for a possession.
11	1	And the king of Egypt gathered together great forces, as the sand which is by the sea shore, and many ships, and sought to make himself master of Alexander’s kingdom by deceit, and to add it to his own kingdom.
11	2	And he went forth into Syria with words of peace, and they of the cities opened to him, and met him; For king Alexander’s commandment was that they should meet him, because he was his father-in-law.
11	3	Now as he entered into the cities of Ptolemais, he set his forces for a garrison in each city.
11	4	But when he came near to Azotus, they showed him the temple of Dagon burned with fire, and Azotus and the suburbs thereof pulled down, and the bodies cast abroad, and those who had been burned, whom he burned in the war, for they had made heaps of them in his way.
11	5	And they told the king what things Jonathan had done, that they might cast blame on him: and the king held his peace.
11	6	And Jonathan met the king with pomp at Joppa, and they saluted one another, and they slept there.
11	7	And Jonathan went with the king as far as the river that is called Eleutherus, and returned to Jerusalem.
11	8	But king Ptolemy became master of the cities upon the sea coast, to Selucia which is by the sea, and he devised evil plans concerning Alexander.
11	9	And he sent ambassadors to king Demetrius, saying, Come, let us make a covenant with one another, and I will give you my daughter whom Alexander has, and you shall reign over your father’s kingdom;
11	10	for I have repented that I gave my daughter to him, for he sought to kill me.
11	11	And he cast blame on him, because he coveted his kingdom.
11	12	And taking his daughter from him, he gave her to Demetrius, and was estranged from Alexander, and their enmity was openly seen.
11	13	And Ptolemy entered into Antioch, and put on himself the diadem of Asia; and he put two diadems upon his head, the diadem of Egypt and that of Asia.
11	14	But king Alexander was in Cilicia at that season, because they of those parts were in revolt.
11	15	And Alexander heard of it, and he came against him in war: and Ptolemy led forth his army, and met him with a strong force, and put him to flight.
11	16	And Alexander fled into Arabia, that he might be sheltered there; but king Ptolemy was exalted.
11	17	And Zabdiel the Arabian took off Alexander’s head, and sent it to Ptolemy.
11	18	And king Ptolemy died the third day after, and those who were in his strongholds were slain by those who were in the strongholds.
11	19	And Demetrius reigned in the hundred and threescore and seventh year.
11	20	In those days Jonathan gathered together them of Judea, to take the citadel that was at Jerusalem: and he made many engines of war against it.
11	21	And certain that hated their own nation, men that transgressed the law, went to the king, and reported to him that Jonathan was besieging the citadel.
11	22	And he heard, and was angered; but when he heard it, he set forth immediately, and came to Ptolemais, and wrote to Jonathan, that he should not besiege it, and that he should meet him and speak with him at Ptolemais with all speed.
11	23	But when Jonathan heard this, he commanded to besiege it still: and he chose certain of the elders of Israel and of the priests, and put himself in peril,
11	24	and taking silver and gold and raiment and various presents besides, went to Ptolemais to the king. And he found favor in his sight.
11	25	And certain lawless men of those who were of the nation made complaints against him,
11	26	and the king did to him even as his predecessors had done to him, and exalted him in the sight of all his Friends,
11	27	and confirmed to him the high priesthood, and all the other honors that he had before, and gave him preeminence among his Chief Friends.
11	28	And Jonathan requested of the king, that he would make Judea free from tribute, and the three provinces, and the country of Samaria; and promised him three hundred talents.
11	29	And the king consented, and wrote letters to Jonathan concerning all these things after this manner:
11	30	King Demetrius to his brother Jonathan, and to the nation of the Jews, greeting:
11	31	The copy of the letter which we wrote to Lasthenes our kinsman concerning you, we have written also to you, that you may see it.
11	32	King Demetrius to Lasthenes his father, greeting:
11	33	We have determined to do good to the nation of the Jews, who are our friends, and observe what is just toward us, because of their good will toward us.
11	34	We have confirmed therefore to them the borders of Judea, and also the three governments of Aphaerema and Lydda and Ramathaim ( these were added to Judea from the country of Samaria), and all things appertaining to them, for all such as do sacrifice in Jerusalem, instead of the king’s dues which the king received of them yearly aforetime from the produce of the earth and the fruits of trees.
11	35	And as for the other things that pertain to us from henceforth, of the tenths and the tolls that pertain to us, and the saltpits, and the crowns that pertain to us, all these we will bestow upon them.
11	36	And not one of these things shall be annulled from this time forth and forever.
11	37	Now therefore be careful to make a copy of these things, and let it be given to Jonathan, and let it be set up on the holy mount in a meet and conspicuous place.
11	38	And king Demetrius saw that the land was quiet before him, and that no resistance was made to him, and he sent away all his forces, each man to his own place, except the foreign forces, which he had raised from the isles of the Gentiles: and all the forces of his fathers hated him.
11	39	Now Tryphon was of those who aforetime had been of Alexander’s part, and he saw that all the forces murmured against Demetrius, and he went to Imalcue the Arabian, who was nourishing up Antiochus the young child of Alexander,
11	40	and pressed sore upon him that he should deliver him to him, that he might reign in his father’s stead: and he told him all that Demetrius had done, and the hatred wherewith his forces hated him; and he abode there many days.
11	41	And Jonathan sent to king Demetrius, that he should cast out of Jerusalem them of the citadel, and those who were in the strongholds; for they fought against Israel continually.
11	42	And Demetrius sent to Jonathan, saying, I will not only do this for you and your nation, but I will greatly honor you and your nation, if I find fair occasion.
11	43	Now therefore you shall do well, if you send me men who shall fight for me; for all my forces are revolted.
11	44	And Jonathan sent him three thousand valiant men to Antioch: and they came to the king, and the king was glad at their coming.
11	45	And they of the city gathered themselves together into the midst of the city, to the number of a hundred and twenty thousand men, and they were minded to kill the king.
11	46	And the king fled into the court of the palace, and they of the city seized the passages of the city, and began to fight.
11	47	And the king called the Jews to help him, and they were gathered together to him all at once, and they dispersed themselves in the city, and killed that day to the number of a hundred thousand.
11	48	And they set the city on fire, and got many spoils that day, and saved the king.
11	49	And they of the city saw that the Jews had made themselves masters of the city as they would, and they waxed faint in their hearts, and they cried out to the king with supplication, saying,
11	50	Give us your right hand, and let the Jews cease from fighting against us and the city.
11	51	And they cast away their arms, and made peace; and the Jews were glorified in the sight of the king, and before all that were in his kingdom; and they returned to Jerusalem, having many spoils.
11	52	And king Demetrius sat on the throne of his kingdom, and the land was quiet before him.
11	53	And he lied in all that he spoke, and estranged himself from Jonathan, and recompensed him not according to the benefits with which he had recompensed him, and afflicted him exceedingly.
11	54	Now after this Tryphon returned, and with him the young child Antiochus; and he reigned, and put on a diadem.
11	55	And there were gathered to him all the forces which Demetrius had sent away with disgrace, and they fought against him, and he fled and was put to the rout.
11	56	And Tryphon took the elephants, and became master of Antioch.
11	57	And the young Antiochus wrote to Jonathan, saying, I confirm to you the high priesthood, and appoint you over the four governments, and to be one of the king’s Friends.
11	58	And he sent to him golden vessels and furniture for the table, and gave him leave to drink in golden vessels, and to be clothed in purple, and to have a golden buckle.
11	59	And his brother Simon he made captain from the Ladder of Tyre to the borders of Egypt.
11	60	And Jonathan went forth, and took his journey beyond the river and through the cities; and all the forces of Syria gathered themselves to him for to be his confederates. And he came to Ascalon, and they of the city met him honorably.
11	61	And he departed thence to Gaza, and they of Gaza shut him out; and he laid siege to it, and burned the suburbs thereof with fire, and plundered them.
11	62	And they of Gaza made request to Jonathan, and he gave them his right hand, and took the sons of their princes for hostages, and sent them away to Jerusalem; and he passed through the country as far as Damascus.
11	63	And Jonathan heard that Demetrius’ princes were come to Kedesh, which is in Galilee, with a great army, purposing to remove him from his office;
11	64	and he went to meet them, but Simon his brother he left in the country.
11	65	And Simon encamped against Bethsura, and fought against it many days, and shut it up:
11	66	and they made request to him that he would give them his right hand, and he gave it to them; and he put them out from thence, and took possession of the city, and set a garrison over it.
11	67	And Jonathan and his army encamped at the water of Gennesareth, and early in the morning they got them to the plain of Hazor.
11	68	And, behold, an army of strangers met him in the plain, and they laid an ambush for him in the mountains, but themselves met him face to face.
11	69	But those who lay in ambush rose out of their places, and joined battle; and all those who were of Jonathan’s side fled:
11	70	not one of them was left, except Mattathias the son of Absalom, and Judas the son of Chalphi, captains of the forces.
11	71	And Jonathan tore his clothes, and put earth upon his head, and prayed.
11	72	And he turned again to them in battle, and put them to the rout, and they fled.
11	73	And they of his side that fled saw it, and returned to him, and pursued with him to Kedesh to their camp, and they encamped there.
11	74	And there fell of the strangers on that day about three thousand men: and Jonathan returned to Jerusalem.
12	1	And Jonathan saw that the time served him, and he chose men, and sent them to Rome, to confirm and renew the friendship that they had with them.
12	2	And to the Spartans, and to other places, he sent letters after the same manner.
12	3	And they went to Rome, and entered into the senate house, and said, Jonathan the high priest, and the nation of the Jews, have sent us, to renew for them the friendship and the confederacy, as in former time.
12	4	And they gave them letters to the men in every place, that they should bring them on their way to the land of Judah in peace.
12	5	And this is the copy of the letters which Jonathan wrote to the Spartans:
12	6	Jonathan the high priest, and the senate of the nation, and the priests, and the rest of the people of the Jews, to their kindred the Spartans, greeting:
12	7	Even before this time were letters sent to Onias the high priest from Arius, who was reigning among you, to signify that you are our kindred, as the copy here underwritten shows.
12	8	And Onias entreated honorably the man that was sent, and received the letters, wherein declaration was made of confederacy and friendship.
12	9	Therefore we also, albeit we need none of these things, having for our encouragement the holy books which are in our hands,
12	10	have assayed to send that we might renew our brotherhood and friendship with you, to the end that we should not become estranged from you altogether: for long time is passed since you sent to us.
12	11	We therefore at all times without ceasing, both in our feasts, and on the other convenient days, do remember you in the sacrifices which we offer, and in our prayers, as it is right and meet to be mindful of kindred:
12	12	and moreover are glad for your glory.
12	13	But as for ourselves, many afflictions and many wars have encompassed us, and the kings that are round about us have fought against us.
12	14	We were not minded therefore to be troublesome to you, and to the rest of our confederates and friends, in these wars;
12	15	for we have the help which is from heaven to help us, and we have been delivered from our enemies, and our enemies have been brought low.
12	16	We chose therefore Numenius the son of Antiochus, and Antipater the son of Jason, and have sent them to the Romans, to renew the friendship that we had with them, and the former confederacy.
12	17	We commanded them therefore to go also to you, and to salute you, and to deliver you our letters concerning the renewing of friendship and our brotherhood.
12	18	And now you shall do well if you give us an answer thereto.
12	19	And this is the copy of the letters which they sent to Onias:
12	20	Arius king of the Spartans to Onias the chief priest, greeting:
12	21	It has been found in writing, concerning the Spartans and the Jews, that they are kindred, and that they are of the stock of Abraham:
12	22	and now, since this is come to our knowledge, you shall do well to write to us of your prosperity.
12	23	And we moreover do write on our part to you, that your cattle and goods are ours, and ours are yours. We do command therefore that they make report to you on this wise.
12	24	And Jonathan heard that Demetrius’ princes were returned to fight against him with a greater army than before,
12	25	and he removed from Jerusalem, and met them in the country of Hamath; for he gave them no respite to set foot in his country.
12	26	And he sent spies into his camp, and they came again, and reported to him that they were appointed in such and such a way to fall upon them in the night season.
12	27	But as soon as the sun was down, Jonathan commanded his men to watch, and to be in arms, that all the night long they might be ready for battle: and he put forth sentinels round about the camp.
12	28	And the adversaries heard that Jonathan and his men were ready for battle, and they feared, and trembled in their hearts, and they kindled fires in their camp
12	29	But Jonathan and his men knew it not till the morning; for they saw the lights burning.
12	30	And Jonathan pursued after them, and overtook them not; for they were gone over the river Eleutherus.
12	31	And Jonathan turned toward the Arabians, who are called Zabadaeans, and struck them, and took their spoils.
12	32	And he came out from thence, and came to Damascus, and took his journey through all the country.
12	33	And Simon went forth, and took his journey as far as Ascalon, and the strongholds that were near to it. And he turned toward Joppa, and took possession of it;
12	34	for he had heard that they were minded to deliver the stronghold to the men of Demetrius; and he set a garrison there to keep it.
12	35	And Jonathan returned, and called the elders of the people together; and he took counsel with them to build strongholds in Judea,
12	36	and to make the walls of Jerusalem higher, and to raise a great mound between the citadel and the city, for to separate it from the city, that so it might be all alone, that men might neither buy nor sell.
12	37	And they were gathered together to build the city, and there fell down part of the wall of the brook that is on the east side, and he repaired that which is called Chaphenatha.
12	38	And Simon also built Adida in the plain country, and made it strong, and set up gates and bars.
12	39	And Tryphon sought to reign over Asia and to put on himself the diadem, and to stretch forth his hand against Antiochus the king.
12	40	And he was afraid lest haply Jonathan should not suffer him, and lest he should fight against him; and he sought a way how to take him, that he might destroy him. And he removed, and came to Bethshan.
12	41	And Jonathan came forth to meet him with forty thousand men chosen for battle, and came to Bethshan.
12	42	And Tryphon saw that he came with a great army, and he was afraid to stretch forth his hand against him:
12	43	and he received him honorably, and commended him to all his Friends, and gave him gifts, and commanded his forces to be obedient to him, as to himself.
12	44	And he said to Jonathan, Why have you put all this people to trouble, seeing there is no war between us?
12	45	And now send them away to their homes, but choose for yourself a few men who shall be with you, and come you with me to Ptolemais, and I will give it up to you, and the rest of the strongholds and the rest of the forces, and all the king’s officers: and I will return and depart; for this is the cause of my coming.
12	46	And he put his trust in him, and did even as he said, and sent away his forces, and they departed into the land of Judah.
12	47	But he reserved to himself three thousand men, of whom he left two thousand in Galilee, but one thousand went with him.
12	48	Now as soon as Jonathan entered into Ptolemais, they of Ptolemais shut the gates, and laid hands on him; and all those who came in with him they killed with the sword.
12	49	And Tryphon sent forces and horsemen into Galilee, and into the great plain, to destroy all Jonathan’s men.
12	50	And they perceived that he was taken and had perished, and those who were with him; and they encouraged one another, and went on their way close together, prepared to fight.
12	51	And those who followed upon them saw that they were ready to fight for their lives, and turned back again.
12	52	And they all came in peace into the land of Judah, and they mourned for Jonathan, and those who were with him, and they were sore afraid; and all Israel mourned with a great mourning.
12	53	And all the Gentiles that were round about them sought to destroy them utterly: for they said, They have no ruler, nor any to help them: now therefore let us fight against them, and take away their memorial from among men.
13	1	And Simon heard that Tryphon had gathered together a mighty army to come into the land of Judah, and destroy it utterly.
13	2	And he saw that the people trembled and was in great fear; and he went up to Jerusalem, and gathered the people together;
13	3	and he encouraged them, and said to them, You yourselves know all the things that I, and my kindred, and my father’s house, have done for the laws and the sanctuary, and the battles and the distresses which we have seen:
13	4	by reason hereof all my kindred have perished for Israel’s sake, and I am left alone.
13	5	And now be it far from me, that I should spare my own life in any time of affliction; for I am not better than my kindred.
13	6	Howbeit I will take vengeance for my nation, and for the sanctuary, and for our wives and children; because all the Gentiles are gathered to destroy us of very hatred.
13	7	And the spirit of the people revived, as soon as they heard these words.
13	8	And they answered with a loud voice, saying, You are our leader instead of Judas and Jonathan your brother.
13	9	Fight you our battles, and all that you shall say to us, that will we do.
13	10	And he gathered together all the men of war, and made haste to finish the walls of Jerusalem, and he fortified it round about.
13	11	And he sent Jonathan the son of Absalom, and with him a great army, to Joppa: and he cast out those who were therein, and abode there in it
13	12	And Tryphon removed from Ptolemais with a mighty army to enter into the land of Judah, and Jonathan was with him in ward.
13	13	But Simon encamped at Adida, near the plain.
13	14	And Tryphon knew that Simon was risen up instead of his brother Jonathan, and meant to join battle with him, and he sent ambassadors to him, saying,
13	15	It is for money which Jonathan your brother owed to the king’s treasure, by reason of the offices which he had, that we hold him fast.
13	16	And now send a hundred talents of silver, and two of his sons for hostages, that when he is set at liberty he may not revolt from us, and we will set him at liberty.
13	17	And Simon knew that they spoke to him deceitfully; and he sends the money and the children, lest perhaps he should procure to himself great hatred of the people,
13	18	and they should say, Because I sent him not the money and the children, he perished.
13	19	And he sent the children and the hundred talents. And he dealt falsely, and did not set Jonathan at liberty.
13	20	And after this Tryphon came to invade the land, and destroy it, and he went round about by the way that leads to Adora: and Simon and his army marched near him to every place, wherever he went.
13	21	Now they of the citadel sent to Tryphon ambassadors, hastening him to come to them through the wilderness, and to send them food.
13	22	And Tryphon made ready all his horse to come: and on that night there fell a very great snow, and he came not by reason of the snow. And he removed, and came into the country of Gilead.
13	23	But when he came near to Bascama, he killed Jonathan, and he was buried there.
13	24	And Tryphon returned, and went away into his own land.
13	25	And Simon sent, and took the bones of Jonathan his brother, and buried him at Modin, the city of his fathers.
13	26	And all Israel made great lamentation over him, and mourned for him many days.
13	27	And Simon built a monument upon the sepulchre of his father and his kindred, and raised it aloft to the sight, with polished stone behind and before.
13	28	And he set up seven pyramids, one near another, for his father, and his mother, and his four kindred.
13	29	And for these he made cunning devices, setting about them great pillars, and upon the pillars he fashioned all manner of arms for a perpetual memory, and beside the arms ships carved, that they should be seen of all that sail on the sea.
13	30	This is the sepulchre which he made at Modin, and it is there to this day.
13	31	Now Tryphon dealt deceitfully with the young king Antiochus, and killed him,
13	32	and reigned in his stead, and put on himself the diadem of Asia, and brought a great calamity upon the land.
13	33	And Simon built the strongholds of Judea, and fenced them about with high towers, and great walls, and gates, and bars; and he laid up food in the strongholds.
13	34	And Simon chose men, and sent to king Demetrius, to the end he should give the country an immunity, because all that Tryphon did was to plunder.
13	35	And king Demetrius sent to him according to these words, and answered him, and wrote a letter to him, after this manner:
13	36	King Demetrius to Simon the high priest and Friend of kings, and to the elders and nation of the Jews, greeting:
13	37	The golden crown, and the palm branch, which you sent, we have received: and we are ready to make a stedfast peace with you, yes, and to write to our officers, to grant immunities to you.
13	38	And whatever things we confirmed to you, they are confirmed; and the strongholds, which you have built, let them be your own.
13	39	As for any oversights and faults committed to this day, we forgive them, and the crown which you owed us: and if there were any other toll exacted in Jerusalem, let it be exacted no longer.
13	40	And if there be any among you meet to be enrolled in our court, let them be enrolled, and let there be peace between us.
13	41	In the hundred and seventies year was the yoke of the heathen taken away from Israel.
13	42	And the people began to write in their instruments and contracts, In the first year of Simon, the great high priest and captain and leader of the Jews.
13	43	In those days he encamped against Gazara, and compassed it round about with armies; and he made an engine of siege, and brought it up to the city, and struck a tower, and took it.
13	44	And those who were in the engine leaped forth into the city; and there was a great uproar in the city:
13	45	and they of the city tore their clothes, and went up on the walls with their wives and children, and cried with a loud voice, making request to Simon to give them his right hand.
13	46	And they said, Deal not with us according to our wickednesses, but according to your mercy.
13	47	And Simon was reconciled to them, and did not fight against them: and he put them out of the city, and cleansed the houses wherein the idols were, and so entered into it with singing and giving praise.
13	48	And he put all uncleanness out of it, and placed in it such men as would keep the law, and made it stronger than it was before, and built therein a dwelling place for himself.
13	49	But they of the citadel in Jerusalem were hindered from going forth, and from going into the country, and from buying and selling; and they hungered exceedingly, and a great number of them perished through famine.
13	50	And they cried out to Simon, that he should give them his right hand; and he gave it to them: and he put them out from thence, and he cleansed the citadel from its pollutions.
13	51	And he entered into it on the three and twentieth day of the second month, in the hundred and seventy and first year, with praise and palm branches, and with harps, and with cymbals, and with viols, and with hymns, and with songs: because a great enemy was destroyed out of Israel.
13	52	And he ordained that they should keep that day every year with gladness. And the hill of the temple that was by the citadel he made stronger than before, and there he lived, himself and his men.
13	53	And Simon saw that John his son was a valiant man, and he made him leader of all his forces: and he lived in Gazara.
14	1	And in the hundred and seventy and second year king Demetrius gathered his forces together, and went into Media, to get him help, that he might fight against Tryphon.
14	2	And Arsaces, the king of Persia and Media, heard that Demetrius was come into his borders, and he sent one of his princes to take him alive:
14	3	and he went and struck the army of Demetrius, and took him, and brought him to Arsaces; and he put him in ward.
14	4	And the land had rest all the days of Simon: and he sought the good of his nation; and and his authority and his glory was well-pleasing to them all his days.
14	5	And amid all his glory he took Joppa for a haven, and made it an entrance for the isles of the sea;
14	6	and he enlarged the borders of his nation, and got possession of the country;
14	7	and he gathered together a great number of captives, and got the dominion of Gazara, and Bethsura, and the citadel, and he took away from it its uncleannesses; and there was none that resisted him.
14	8	And they tilled their land in peace, and the land gave her increase, and the trees of the plains their fruit.
14	9	The ancient men sat in the streets, they communed all of them together of good things, and the young men put on glorious and warlike apparel.
14	10	He provided food for the cities, and furnished them with all manner of munition, until the name of his glory was named to the end of the earth.
14	11	He made peace in the land, and Israel rejoiced with great joy:
14	12	and they sat each man under his vine and his fig tree, and there was none to make them afraid:
14	13	and there ceased in the land any that fought against them: and the kings were discomfited in those days.
14	14	And he strengthened all those of his people that were brought low: the law he searched out, and every lawless and wicked person he took away.
14	15	He glorified the sanctuary, and the vessels of the temple he multiplied.
14	16	And it was heard at Rome that Jonathan was dead, and even to Sparta, and they were exceeding sorry.
14	17	But as soon as they heard that his brother Simon was made high priest in his stead, and ruled the country, and the cities therein,
14	18	they wrote to him on tables of brass, to renew with him the friendship and the confederacy which they had confirmed with Judas and Jonathan his kindred;
14	19	and they were read before the congregation at Jerusalem.
14	20	And this is the copy of the letters which the Spartans sent: The rulers of the Spartans, and the city, to Simon the high priest, and to the elders, and the priests, and the residue of the people of the Jews, our kindred, greeting:
14	21	The ambassadors that were sent to our people made report to us of your glory and honor: and we were glad for their coming,
14	22	and we did register the things that were spoken by them in the public records after this manner: Numenius son of Antiochus, and Antipater son of Jason, the Jews’ ambassadors, came to us to renew the friendship they had with us.
14	23	And it pleased the people to entertain the men honorably, and to put the copy of their words in the public records, to the end that the people of the Spartans might have a memorial thereof: moreover they wrote a copy of these things to Simon the high priest.
14	24	After this Simon sent Numenius to Rome with a great shield of gold of a thousand pound weight, in order to confirm the confederacy with them.
14	25	But when the people heard these things, they said, What thanks shall we give to Simon and his sons?
14	26	for he and his kindred and the house of his father have made themselves strong, and have chased away in fight the enemies of Israel from them, and confirmed liberty to Israel.
14	27	And they wrote on tables of brass, and set them upon pillars in mount Sion: and this is the copy of the writing: On the eighteenth day of Elul, in the hundred and seventy and second year, and this is the third year of Simon the high priest,
14	28	in Asaramel, in a great congregation of priests and people and princes of the nation, and of the elders of the country, was it notified to us:
14	29	Forasmuch as oftentimes there have been wars in the country, but Simon the son of Mattathias, the son of the sons of Joarib, and his kindred, put themselves in jeopardy, and withstood the enemies of their nation, that their sanctuary and the law might be established, and glorified their nation with great glory:
14	30	and Jonathan assembled their nation together, and became their high priest, and was gathered to his people:
14	31	and their enemies purposed to invade their country, that they might destroy their country utterly, and stretch forth their hands against their sanctuary:
14	32	then rose up Simon, and fought for his nation, and spent much of his own substance, and armed the valiant men of his nation, and gave them wages:
14	33	and he fortified the cities of Judea, and Bethsura that lies upon the borders of Judea, where the arms of the enemies were aforetime, and set there a garrison of Jews:
14	34	and he fortified Joppa which is upon the sea, and Gazara which is upon the borders of Azotus, wherein the enemies lived aforetime, and placed Jews there, and set therein all things convenient for the reparation thereof:
14	35	and the people saw the faith of Simon, and the glory which he thought to bring to his nation, and they made him their leader and high priest, because he had done all these things, and for the justice and the faith which he kept to his nation, and for that he sought by all means to exalt his people:
14	36	and in his days things prospered in his hands, so that the Gentiles were taken away out of their country, and they also that were in the city of David, those who were in Jerusalem, who had made themselves a citadel, out of which they issued, and polluted all things round about the sanctuary, and did great hurt to its purity;
14	37	and he placed Jews therein, and fortified it for the safety of the country and the city, and made high the walls of Jerusalem:
14	38	and king Demetrius confirmed to him the high priesthood according to these things,
14	39	and made him one of his Friends, and honored him with great honor;
14	40	for he had heard say, that the Jews had been called by the Romans friends and confederates and kindred, and that they had met the ambassadors of Simon honorably;
14	41	and that the Jews and the priests were well pleased that Simon should be their leader and high priest forever, until there should arise a faithful prophet;
14	42	and that he should be captain over them, and should take charge of the sanctuary, to set them over their works, and over the country, and over the arms, and over the strongholds; and that he should take charge of the sanctuary,
14	43	and that he should be obeyed by all, and that all instruments in the country should be written in his name, and that he should be clothed in purple, and wear gold;
14	44	and that it should not be lawful for any of the people or of the priests to set at nothing any of these things, or to gainsay the words that he should speak, or to gather an assembly in the country without him, or to be clothed in purple, or wear a buckle of gold;
14	45	but whoever should do otherwise, or set at nothing any of these things, he should be liable to punishment.
14	46	All the people consented to ordain for Simon that he should do according to these words;
14	47	and Simon accepted hereof, and consented to be high priest, and to be captain and governor of the Jews and of the priests, and to be protector of all.
14	48	And they commanded to put this writing on tables of brass, and to set them up within the precinct of the sanctuary in a conspicuous place;
14	49	and moreover to put the copies thereof in the treasury, to the end that Simon and his sons might have them.
15	1	And Antiochus son of Demetrius the king sent letters from the isles of the sea to Simon the priest and governor of the Jews, and to all the nation;
15	2	and the contents thereof were after this manner: King Antiochus to Simon the chief priest and governor, and to the nation of the Jews, greeting:
15	3	Forasmuch as certain pestilent fellows have made themselves masters of the kingdom of our fathers, but my purpose is to claim the kingdom, that I may restore it as it was before; and moreover I have raised a multitude of foreign soldiers, and have prepared ships of war;
15	4	moreover I am minded to land in the country, that I may punish those who have destroyed our country, and those who have made many cities in the kingdom desolate:
15	5	Now therefore I confirm to you all the exactions which the kings that were before me remitted to you, and whatever gifts besides they remitted to you:
15	6	and I give you leave to coin money for your country with your own stamp,
15	7	but that Jerusalem and the sanctuary should be free: and all the arms that you have prepared, and the strongholds that you have built, which you have in your possession, let them remain to you:
15	8	and everything owing to the king, and the things that shall be owing to the king from henceforth and for evermore, let them be remitted to you:
15	9	moreover, when we shall have established our kingdom, we will glorify you and your nation and the temple with great glory, so that your glory shall be made manifest in all the earth.
15	10	In the hundred and seventy and fourth year went Antiochus forth into the land of his fathers; and all the forces came together to him, so that there were few men with Tryphon.
15	11	And king Antiochus pursued him, and he came, as he fled, to Dor, which is by the sea:
15	12	for he knew that troubles were come upon him all at once, and that his forces had forsaken him.
15	13	And Antiochus encamped against Dor, and with him a hundred and twenty thousand men of war, and eight thousand horse.
15	14	And he compassed the city round about, and the ships joined in the attack from the sea; and he vexed the city by land and sea, and suffered no man to go out or in.
15	15	And Numenius and his company came from Rome, having letters to the kings and to the countries, wherein were written these things:
15	16	Lucius, consul of the Romans, to king Ptolemy, greeting:
15	17	The Jews’ ambassadors came to us as our friends and confederates, to renew the old friendship and confederacy, being sent from Simon the high priest, and from the people of the Jews:
15	18	moreover they brought a shield of gold of a thousand pound.
15	19	It pleased us therefore to write to the kings and to the countries, that they should not seek their hurt, nor fight against them, and their cities, and their country, nor be confederates with such as fight against them.
15	20	Moreover it seemed good to us to receive the shield of them.
15	21	If therefore any pestilent fellows have fled from their country to you, deliver them to Simon the high priest, that he may take vengeance on them according to their law.
15	22	And the same things wrote he to Demetrius the king, and to Attalus, and to Arathes, and to Arsaces,
15	23	and to all the countries, and to Sampsames, and to the Spartans, and to Delos, and to Myndos, and to Sicyon, and to Caria, and to Samos, and to Pamphylia, and to Lycia, and to Halicarnassus, and to Rhodes, and to Phaselis, and to Cos, and to Side, and to Aradus, and Gortyna, and Cnidus, and Cyprus, and Cyrene.
